tac_code,manufacturer,model,device_type,operating_system,band_support,approved_date,status
343377,Vivo,Vivo X-97,smartphone,Android,GSM;WCDMA;LTE,2024-12-22,active
591223,Xiaomi,Xiaomi X-59,smartphone,Android,GSM;WCDMA;LTE;NR,2025-11-24,active
477755,Samsung,Samsung X-89,tablet,Android,GSM;WCDMA;LTE,2025-12-03,active
799459,Apple,iPhone 12,smartphone,iOS,GSM;WCDMA;LTE,2023-02-26,active
536191,Telit,Telit X-48,iot,RTOS,GSM;WCDMA,2024-01-01,active
476215,Netgear,Netgear X-96,router,Embedded Linux,GSM;WCDMA;LTE,2024-01-26,active
166758,Samsung,Samsung X-89,smartphone,Android,GSM;WCDMA;LTE,2024-04-16,active
370346,Sierra Wireless,Sierra Wireless X-15,iot,Embedded Linux,GSM;WCDMA;NR,2024-05-05,active
994863,Apple,iPad Mini 5,tablet,iOS,GSM;WCDMA;LTE;NR,2020-02-26,active
740231,Apple,iPad Mini 4,tablet,iOS,GSM;WCDMA;LTE;NR,2021-11-04,active
315363,SimCom,SimCom X-47,iot,RTOS,GSM;WCDMA;NR,2024-08-24,active
204117,Xiaomi,Xiaomi X-52,smartphone,Android,GSM;WCDMA;LTE;NR,2020-04-15,active
535945,Apple,iPad Mini 5,tablet,iOS,GSM;WCDMA;LTE,2024-03-03,active
378937,Oppo,Oppo X-56,smartphone,Android,GSM;WCDMA;LTE;NR,2021-03-25,active
890109,Apple,iPhone 12,smartphone,iOS,GSM;WCDMA;LTE;NR,2023-07-15,active
993796,Realme,Realme X-56,smartphone,Android,GSM;WCDMA;LTE;NR,2023-03-25,active
110431,Apple,iPad Mini 5,tablet,iOS,GSM;WCDMA;LTE,2021-07-02,active
512369,Samsung,Samsung X-83,tablet,Android,GSM;WCDMA;LTE,2025-12-26,active
792439,Netgear,Netgear X-63,router,Embedded Linux,GSM;WCDMA;LTE;NR,2025-12-18,active
419105,Lenovo,Lenovo X-54,tablet,Android,GSM;WCDMA;LTE,2022-09-20,active
253995,Huawei,Huawei X-92,tablet,HarmonyOS,GSM;WCDMA;LTE,2024-10-26,active
748216,Lenovo,Lenovo X-93,tablet,Android,GSM;WCDMA;LTE;NR,2021-05-03,active
138766,Oppo,Oppo X-26,smartphone,Android,GSM;WCDMA;LTE;NR,2024-05-07,active
197328,Xiaomi,Xiaomi X-76,smartphone,Android,GSM;WCDMA;LTE,2025-03-01,active
129246,Netgear,Netgear X-40,router,Embedded Linux,GSM;WCDMA;LTE;NR,2022-12-14,active
629818,Samsung,Samsung X-57,smartphone,Android,GSM;WCDMA;LTE,2024-06-04,active
150051,Apple,iPad Mini 5,tablet,iOS,GSM;WCDMA;LTE;NR,2020-08-11,active
347565,TP-Link,TP-Link X-54,router,Embedded Linux,GSM;WCDMA;LTE,2025-12-19,active
805097,Oppo,Oppo X-76,smartphone,Android,GSM;WCDMA;LTE;NR,2020-06-17,active
710658,Xiaomi,Xiaomi X-68,smartphone,Android,GSM;WCDMA;LTE,2025-07-27,active
532068,Samsung,Samsung X-64,smartphone,Android,GSM;WCDMA;LTE;NR,2023-04-15,active
181865,Vivo,Vivo X-61,smartphone,Android,GSM;WCDMA;LTE;NR,2024-07-28,active
376502,Realme,Realme X-64,smartphone,Android,GSM;WCDMA;LTE;NR,2025-08-24,active
537174,TP-Link,TP-Link X-74,router,Embedded Linux,GSM;WCDMA;LTE,2025-08-05,active
838747,Vivo,Vivo X-25,smartphone,Android,GSM;WCDMA;LTE;NR,2023-08-02,active
882758,Vivo,Vivo X-57,smartphone,Android,GSM;WCDMA;LTE;NR,2020-10-28,active
528468,Xiaomi,Xiaomi X-83,smartphone,Android,GSM;WCDMA;LTE,2024-03-04,active
489511,Xiaomi,Xiaomi X-48,smartphone,Android,GSM;WCDMA;LTE,2020-03-05,active
921866,Samsung,Samsung X-49,smartphone,Android,GSM;WCDMA;LTE;NR,2021-03-27,active
875590,Samsung,Samsung X-80,smartphone,Android,GSM;WCDMA;LTE,2020-07-16,active
700896,Oppo,Oppo X-53,smartphone,Android,GSM;WCDMA;LTE;NR,2023-12-27,active
735132,Apple,iPhone 15,smartphone,iOS,GSM;WCDMA;LTE;NR,2023-11-15,active
256219,Netgear,Netgear X-21,router,Embedded Linux,GSM;WCDMA;LTE;NR,2025-10-14,active
506045,Oppo,Oppo X-53,smartphone,Android,GSM;WCDMA;LTE;NR,2025-08-24,active
390848,Samsung,Samsung X-13,tablet,Android,GSM;WCDMA;LTE;NR,2025-05-18,active
776498,Vivo,Vivo X-20,smartphone,Android,GSM;WCDMA;LTE,2024-09-19,active
894417,Vivo,Vivo X-76,smartphone,Android,GSM;WCDMA;LTE,2023-09-01,active
226126,Samsung,Samsung X-12,tablet,Android,GSM;WCDMA;LTE,2021-04-27,active
839893,ZTE,ZTE X-20,router,Embedded Linux,GSM;WCDMA;LTE;NR,2024-06-13,active
717499,Samsung,Samsung X-53,smartphone,Android,GSM;WCDMA;LTE;NR,2023-01-28,active
653545,Xiaomi,Xiaomi X-21,smartphone,Android,GSM;WCDMA;LTE,2020-09-06,active
399212,Xiaomi,Xiaomi X-21,smartphone,Android,GSM;WCDMA;LTE,2023-11-06,active
161775,Lenovo,Lenovo X-33,tablet,Android,GSM;WCDMA;LTE,2020-05-13,active
203540,Oppo,Oppo X-51,smartphone,Android,GSM;WCDMA;LTE,2020-01-07,active
351262,Samsung,Samsung X-73,tablet,Android,GSM;WCDMA;LTE;NR,2024-07-04,active
382368,Oppo,Oppo X-80,smartphone,Android,GSM;WCDMA;LTE;NR,2023-01-14,active
764316,Samsung,Samsung X-44,smartphone,Android,GSM;WCDMA;LTE;NR,2024-11-04,active
358281,Samsung,Samsung X-48,tablet,Android,GSM;WCDMA;LTE;NR,2023-02-28,active
766683,Apple,iPhone 13,smartphone,iOS,GSM;WCDMA;LTE;NR,2021-04-18,active
544336,Telit,Telit X-15,iot,RTOS,GSM;WCDMA,2023-10-10,active
784781,Quectel,Quectel X-17,iot,RTOS,GSM;WCDMA;NR,2023-05-20,active
363076,ZTE,ZTE X-54,router,Embedded Linux,GSM;WCDMA;LTE;NR,2021-10-27,active
635118,Apple,iPhone 15,smartphone,iOS,GSM;WCDMA;LTE;NR,2022-02-13,active
832356,Apple,iPhone 15,smartphone,iOS,GSM;WCDMA;LTE;NR,2023-04-20,active
629342,Sierra Wireless,Sierra Wireless X-97,iot,Embedded Linux,GSM;WCDMA;NR,2025-05-25,active
842133,Apple,iPhone 13,smartphone,iOS,GSM;WCDMA;LTE,2023-10-11,active
116645,SimCom,SimCom X-92,iot,RTOS,GSM;WCDMA;NR,2024-08-01,active
110043,Huawei,Huawei X-81,tablet,HarmonyOS,GSM;WCDMA;LTE;NR,2025-08-25,active
511871,Realme,Realme X-93,smartphone,Android,GSM;WCDMA;LTE,2020-11-15,active
804900,Oppo,Oppo X-86,smartphone,Android,GSM;WCDMA;LTE,2021-12-01,active
230824,Apple,iPhone 14,smartphone,iOS,GSM;WCDMA;LTE,2025-01-25,active
394790,Lenovo,Lenovo X-34,tablet,Android,GSM;WCDMA;LTE,2024-11-10,active
947684,Samsung,Samsung X-73,tablet,Android,GSM;WCDMA;LTE;NR,2020-05-16,active
838247,Samsung,Samsung X-10,tablet,Android,GSM;WCDMA;LTE,2025-07-04,active
390819,Oppo,Oppo X-31,smartphone,Android,GSM;WCDMA;LTE;NR,2025-12-19,active
804827,Samsung,Samsung X-18,tablet,Android,GSM;WCDMA;LTE;NR,2025-02-05,active
372235,SimCom,SimCom X-76,iot,RTOS,GSM;WCDMA;NR,2022-04-28,active
810912,Realme,Realme X-96,smartphone,Android,GSM;WCDMA;LTE;NR,2022-11-18,active
575976,Oppo,Oppo X-92,smartphone,Android,GSM;WCDMA;LTE;NR,2025-01-28,active
438689,Oppo,Oppo X-45,smartphone,Android,GSM;WCDMA;LTE,2024-08-16,active
479030,Samsung,Samsung X-38,smartphone,Android,GSM;WCDMA;LTE,2023-09-15,active
431603,Apple,iPhone 13,smartphone,iOS,GSM;WCDMA;LTE,2024-01-24,active
336588,Telit,Telit X-19,iot,RTOS,GSM;WCDMA;NR,2021-03-11,active
425903,Realme,Realme X-22,smartphone,Android,GSM;WCDMA;LTE,2023-01-19,active
935946,Lenovo,Lenovo X-42,tablet,Android,GSM;WCDMA;LTE,2023-04-11,active
972957,Xiaomi,Xiaomi X-76,smartphone,Android,GSM;WCDMA;LTE;NR,2020-10-20,active
559831,Huawei,Huawei X-84,tablet,HarmonyOS,GSM;WCDMA;LTE,2020-01-13,active
428497,Huawei,Huawei X-26,router,HarmonyOS,GSM;WCDMA;LTE,2023-01-10,active
740405,Apple,iPad Mini 6,tablet,iOS,GSM;WCDMA;LTE,2020-05-28,active
499985,Vivo,Vivo X-62,smartphone,Android,GSM;WCDMA;LTE,2024-11-20,active
111121,Oppo,Oppo X-64,smartphone,Android,GSM;WCDMA;LTE;NR,2024-02-11,active
782540,Quectel,Quectel X-68,iot,RTOS,GSM;WCDMA;NR,2024-04-04,active
207677,Realme,Realme X-18,smartphone,Android,GSM;WCDMA;LTE;NR,2021-10-05,active
768324,Xiaomi,Xiaomi X-63,smartphone,Android,GSM;WCDMA;LTE;NR,2024-08-06,active
354963,Samsung,Samsung X-17,smartphone,Android,GSM;WCDMA;LTE,2024-07-17,active
783362,Lenovo,Lenovo X-84,tablet,Android,GSM;WCDMA;LTE;NR,2021-03-16,active
423668,Lenovo,Lenovo X-57,tablet,Android,GSM;WCDMA;LTE;NR,2024-10-22,active
811249,Apple,iPhone 15,smartphone,iOS,GSM;WCDMA;LTE;NR,2024-01-14,active
460517,Apple,iPhone 12,smartphone,iOS,GSM;WCDMA;LTE;NR,2022-04-22,active
598833,Huawei,Huawei X-86,tablet,HarmonyOS,GSM;WCDMA;LTE;NR,2024-10-11,active
746030,Xiaomi,Xiaomi X-30,smartphone,Android,GSM;WCDMA;LTE,2020-08-08,active
103876,Samsung,Samsung X-69,tablet,Android,GSM;WCDMA;LTE;NR,2021-08-24,active
905671,Sierra Wireless,Sierra Wireless X-58,iot,Embedded Linux,GSM;WCDMA,2021-01-12,active
110372,Samsung,Samsung X-81,smartphone,Android,GSM;WCDMA;LTE,2022-08-07,active
762002,Xiaomi,Xiaomi X-15,smartphone,Android,GSM;WCDMA;LTE;NR,2021-04-10,active
282605,Xiaomi,Xiaomi X-32,smartphone,Android,GSM;WCDMA;LTE,2024-04-06,active
305507,Xiaomi,Xiaomi X-22,smartphone,Android,GSM;WCDMA;LTE,2025-03-13,active
786680,Apple,iPad Mini 4,tablet,iOS,GSM;WCDMA;LTE,2021-06-26,active
490437,Huawei,Huawei X-18,tablet,HarmonyOS,GSM;WCDMA;LTE,2021-04-07,active
658424,Xiaomi,Xiaomi X-50,smartphone,Android,GSM;WCDMA;LTE;NR,2025-04-02,active
900149,Samsung,Samsung X-78,tablet,Android,GSM;WCDMA;LTE,2021-06-08,active
155846,Lenovo,Lenovo X-26,tablet,Android,GSM;WCDMA;LTE;NR,2024-08-07,active
862627,Oppo,Oppo X-94,smartphone,Android,GSM;WCDMA;LTE;NR,2021-09-13,active
887803,Netgear,Netgear X-73,router,Embedded Linux,GSM;WCDMA;LTE;NR,2021-06-23,active
492040,Oppo,Oppo X-73,smartphone,Android,GSM;WCDMA;LTE;NR,2024-07-21,active
929029,Samsung,Samsung X-36,smartphone,Android,GSM;WCDMA;LTE,2021-08-28,active
345770,Xiaomi,Xiaomi X-64,smartphone,Android,GSM;WCDMA;LTE;NR,2024-03-27,active
492279,Samsung,Samsung X-27,smartphone,Android,GSM;WCDMA;LTE;NR,2022-08-17,active
468653,Samsung,Samsung X-69,smartphone,Android,GSM;WCDMA;LTE;NR,2022-07-15,active
590262,Xiaomi,Xiaomi X-73,smartphone,Android,GSM;WCDMA;LTE,2023-01-06,active
563143,Realme,Realme X-19,smartphone,Android,GSM;WCDMA;LTE,2020-05-27,active
626138,Realme,Realme X-20,smartphone,Android,GSM;WCDMA;LTE;NR,2021-02-04,active
174814,Vivo,Vivo X-35,smartphone,Android,GSM;WCDMA;LTE,2025-06-09,active
417420,Lenovo,Lenovo X-34,tablet,Android,GSM;WCDMA;LTE;NR,2021-12-24,active
669508,Quectel,Quectel X-48,iot,RTOS,GSM;WCDMA,2022-07-13,active
961784,Realme,Realme X-11,smartphone,Android,GSM;WCDMA;LTE;NR,2024-03-28,active
516814,Realme,Realme X-36,smartphone,Android,GSM;WCDMA;LTE;NR,2024-10-26,active
679459,Huawei,Huawei X-53,tablet,HarmonyOS,GSM;WCDMA;LTE;NR,2022-04-14,active
907540,Telit,Telit X-36,iot,RTOS,GSM;WCDMA;NR,2024-01-12,active
245699,Apple,iPhone 13,smartphone,iOS,GSM;WCDMA;LTE;NR,2020-08-26,active
790852,Netgear,Netgear X-38,router,Embedded Linux,GSM;WCDMA;LTE;NR,2025-07-25,active
916466,Lenovo,Lenovo X-51,tablet,Android,GSM;WCDMA;LTE;NR,2024-01-05,active
261156,Sierra Wireless,Sierra Wireless X-82,iot,Embedded Linux,GSM;WCDMA;NR,2024-10-19,active
509873,SimCom,SimCom X-60,iot,RTOS,GSM;WCDMA,2023-04-16,active
213915,Oppo,Oppo X-91,smartphone,Android,GSM;WCDMA;LTE;NR,2020-03-04,active
807668,Samsung,Samsung X-98,smartphone,Android,GSM;WCDMA;LTE;NR,2020-03-07,active
172866,Telit,Telit X-46,iot,RTOS,GSM;WCDMA,2022-11-17,active
173378,Xiaomi,Xiaomi X-76,smartphone,Android,GSM;WCDMA;LTE,2022-07-13,active
264663,SimCom,SimCom X-78,iot,RTOS,GSM;WCDMA;NR,2025-02-13,active
316509,Apple,iPhone 13,smartphone,iOS,GSM;WCDMA;LTE;NR,2025-11-16,active
266494,Lenovo,Lenovo X-85,tablet,Android,GSM;WCDMA;LTE,2025-11-15,active
388820,Apple,iPhone 14,smartphone,iOS,GSM;WCDMA;LTE,2023-10-26,active
358830,Vivo,Vivo X-72,smartphone,Android,GSM;WCDMA;LTE;NR,2024-01-24,active
195528,Oppo,Oppo X-54,smartphone,Android,GSM;WCDMA;LTE;NR,2025-05-13,active
742805,TP-Link,TP-Link X-63,router,Embedded Linux,GSM;WCDMA;LTE,2024-12-14,active
580067,Realme,Realme X-33,smartphone,Android,GSM;WCDMA;LTE;NR,2020-07-23,active
145785,Apple,iPhone 13,smartphone,iOS,GSM;WCDMA;LTE;NR,2024-05-22,active
169986,Samsung,Samsung X-73,tablet,Android,GSM;WCDMA;LTE;NR,2024-02-12,active
180251,Lenovo,Lenovo X-62,tablet,Android,GSM;WCDMA;LTE;NR,2022-04-17,active
146803,Samsung,Samsung X-91,smartphone,Android,GSM;WCDMA;LTE;NR,2025-08-13,active
460351,Samsung,Samsung X-60,tablet,Android,GSM;WCDMA;LTE,2022-02-23,active
243110,Realme,Realme X-69,smartphone,Android,GSM;WCDMA;LTE;NR,2020-02-18,active
788938,Oppo,Oppo X-27,smartphone,Android,GSM;WCDMA;LTE;NR,2022-03-06,active
979226,Samsung,Samsung X-32,smartphone,Android,GSM;WCDMA;LTE,2024-12-13,active
276636,Samsung,Samsung X-96,smartphone,Android,GSM;WCDMA;LTE,2023-06-06,active
327197,Samsung,Samsung X-66,tablet,Android,GSM;WCDMA;LTE;NR,2025-09-21,active
794723,Apple,iPad Mini 6,tablet,iOS,GSM;WCDMA;LTE,2020-10-01,active
151028,Samsung,Samsung X-41,tablet,Android,GSM;WCDMA;LTE,2021-04-03,active
116817,Samsung,Samsung X-53,smartphone,Android,GSM;WCDMA;LTE;NR,2025-11-03,active
331282,Quectel,Quectel X-95,iot,RTOS,GSM;WCDMA,2021-01-14,active
637395,Xiaomi,Xiaomi X-51,smartphone,Android,GSM;WCDMA;LTE;NR,2021-10-07,active
668016,Oppo,Oppo X-25,smartphone,Android,GSM;WCDMA;LTE,2020-06-11,active
282055,Realme,Realme X-50,smartphone,Android,GSM;WCDMA;LTE,2021-08-08,active
169223,Lenovo,Lenovo X-93,tablet,Android,GSM;WCDMA;LTE;NR,2020-02-07,active
531066,Vivo,Vivo X-73,smartphone,Android,GSM;WCDMA;LTE;NR,2020-12-18,active
929696,SimCom,SimCom X-42,iot,RTOS,GSM;WCDMA;NR,2024-06-21,active
830139,Realme,Realme X-27,smartphone,Android,GSM;WCDMA;LTE,2025-12-11,active
992919,Apple,iPad Mini 4,tablet,iOS,GSM;WCDMA;LTE;NR,2024-08-13,active
635849,Samsung,Samsung X-74,tablet,Android,GSM;WCDMA;LTE;NR,2020-04-01,active
746288,Apple,iPad Mini 4,tablet,iOS,GSM;WCDMA;LTE;NR,2021-10-03,active
162833,Oppo,Oppo X-47,smartphone,Android,GSM;WCDMA;LTE,2023-04-21,active
139748,Realme,Realme X-86,smartphone,Android,GSM;WCDMA;LTE;NR,2023-12-11,active
240789,Realme,Realme X-15,smartphone,Android,GSM;WCDMA;LTE;NR,2023-11-27,active
402467,Samsung,Samsung X-52,tablet,Android,GSM;WCDMA;LTE,2021-09-02,active
797309,SimCom,SimCom X-87,iot,RTOS,GSM;WCDMA;NR,2024-06-06,active
563849,Apple,iPad Mini 4,tablet,iOS,GSM;WCDMA;LTE;NR,2020-11-05,active
314140,Apple,iPhone 15,smartphone,iOS,GSM;WCDMA;LTE;NR,2021-04-17,active
181961,Oppo,Oppo X-49,smartphone,Android,GSM;WCDMA;LTE,2021-04-14,active
285006,Lenovo,Lenovo X-46,tablet,Android,GSM;WCDMA;LTE;NR,2025-04-09,active
919240,Xiaomi,Xiaomi X-60,smartphone,Android,GSM;WCDMA;LTE,2023-08-14,active
629837,Huawei,Huawei X-29,tablet,HarmonyOS,GSM;WCDMA;LTE;NR,2023-01-25,active
499947,Samsung,Samsung X-48,smartphone,Android,GSM;WCDMA;LTE;NR,2021-09-24,active
284234,Oppo,Oppo X-49,smartphone,Android,GSM;WCDMA;LTE;NR,2023-09-20,active
604201,Apple,iPhone 14,smartphone,iOS,GSM;WCDMA;LTE,2021-01-01,active
625021,Lenovo,Lenovo X-72,tablet,Android,GSM;WCDMA;LTE;NR,2023-07-24,active
491270,Xiaomi,Xiaomi X-92,smartphone,Android,GSM;WCDMA;LTE;NR,2020-07-02,active
230524,Vivo,Vivo X-30,smartphone,Android,GSM;WCDMA;LTE,2023-05-25,active
888086,Huawei,Huawei X-91,tablet,HarmonyOS,GSM;WCDMA;LTE;NR,2025-01-21,active
504051,SimCom,SimCom X-41,iot,RTOS,GSM;WCDMA;NR,2022-11-23,active
809283,Realme,Realme X-92,smartphone,Android,GSM;WCDMA;LTE,2024-08-22,active
254525,Vivo,Vivo X-84,smartphone,Android,GSM;WCDMA;LTE;NR,2021-01-04,active
908422,Realme,Realme X-59,smartphone,Android,GSM;WCDMA;LTE,2024-02-17,active
297995,TP-Link,TP-Link X-64,router,Embedded Linux,GSM;WCDMA;LTE,2022-09-18,active
790472,Netgear,Netgear X-62,router,Embedded Linux,GSM;WCDMA;LTE;NR,2025-02-04,active
767083,Xiaomi,Xiaomi X-28,smartphone,Android,GSM;WCDMA;LTE,2021-12-13,active
832964,Apple,iPhone 14,smartphone,iOS,GSM;WCDMA;LTE,2020-12-14,active
650462,Xiaomi,Xiaomi X-65,smartphone,Android,GSM;WCDMA;LTE,2022-03-23,active
240857,Apple,iPhone 15,smartphone,iOS,GSM;WCDMA;LTE;NR,2023-10-27,active
322899,Samsung,Samsung X-33,smartphone,Android,GSM;WCDMA;LTE;NR,2021-05-28,active
528649,Vivo,Vivo X-23,smartphone,Android,GSM;WCDMA;LTE;NR,2021-02-10,active
189870,Xiaomi,Xiaomi X-18,smartphone,Android,GSM;WCDMA;LTE,2024-04-16,active
608763,Apple,iPad Mini 4,tablet,iOS,GSM;WCDMA;LTE,2020-11-19,active
927543,Quectel,Quectel X-37,iot,RTOS,GSM;WCDMA;NR,2020-07-20,active
645337,Sierra Wireless,Sierra Wireless X-72,iot,Embedded Linux,GSM;WCDMA;NR,2022-10-14,active
452898,Xiaomi,Xiaomi X-50,smartphone,Android,GSM;WCDMA;LTE;NR,2022-11-13,active
496818,Lenovo,Lenovo X-52,tablet,Android,GSM;WCDMA;LTE;NR,2020-08-28,active
832229,Apple,iPhone 11,smartphone,iOS,GSM;WCDMA;LTE;NR,2024-05-23,active
887941,Netgear,Netgear X-67,router,Embedded Linux,GSM;WCDMA;LTE;NR,2025-08-17,active
533194,Apple,iPad Mini 4,tablet,iOS,GSM;WCDMA;LTE;NR,2020-12-11,active
810860,Vivo,Vivo X-72,smartphone,Android,GSM;WCDMA;LTE;NR,2024-02-12,active
548702,Telit,Telit X-94,iot,RTOS,GSM;WCDMA;NR,2020-12-13,active
408137,Samsung,Samsung X-76,tablet,Android,GSM;WCDMA;LTE;NR,2025-09-02,active
234072,Samsung,Samsung X-48,smartphone,Android,GSM;WCDMA;LTE;NR,2024-08-06,active
567965,Telit,Telit X-94,iot,RTOS,GSM;WCDMA;NR,2021-04-06,active
889842,Quectel,Quectel X-23,iot,RTOS,GSM;WCDMA;NR,2025-01-06,active
442360,Sierra Wireless,Sierra Wireless X-38,iot,Embedded Linux,GSM;WCDMA;NR,2025-08-22,active
229077,Huawei,Huawei X-21,tablet,HarmonyOS,GSM;WCDMA;LTE;NR,2022-04-19,active
903562,Quectel,Quectel X-92,iot,RTOS,GSM;WCDMA,2025-12-24,active
860247,Realme,Realme X-81,smartphone,Android,GSM;WCDMA;LTE;NR,2023-04-08,active
371679,Samsung,Samsung X-24,smartphone,Android,GSM;WCDMA;LTE,2025-10-07,active
880788,Sierra Wireless,Sierra Wireless X-26,iot,Embedded Linux,GSM;WCDMA;NR,2023-10-24,active
101760,Vivo,Vivo X-78,smartphone,Android,GSM;WCDMA;LTE,2023-07-11,active
908746,Realme,Realme X-26,smartphone,Android,GSM;WCDMA;LTE;NR,2024-10-08,active
211763,Vivo,Vivo X-68,smartphone,Android,GSM;WCDMA;LTE,2022-04-16,active
813011,Vivo,Vivo X-46,smartphone,Android,GSM;WCDMA;LTE,2025-12-02,active
727971,Vivo,Vivo X-98,smartphone,Android,GSM;WCDMA;LTE,2025-10-16,active
761732,ZTE,ZTE X-47,router,Embedded Linux,GSM;WCDMA;LTE;NR,2023-01-26,active
449327,Realme,Realme X-36,smartphone,Android,GSM;WCDMA;LTE;NR,2021-12-24,active
155119,SimCom,SimCom X-72,iot,RTOS,GSM;WCDMA;NR,2022-11-28,active
266926,Telit,Telit X-53,iot,RTOS,GSM;WCDMA;NR,2023-06-25,active
510373,Vivo,Vivo X-46,smartphone,Android,GSM;WCDMA;LTE,2021-12-28,active
674630,Apple,iPhone 13,smartphone,iOS,GSM;WCDMA;LTE;NR,2024-01-28,active
844056,Realme,Realme X-30,smartphone,Android,GSM;WCDMA;LTE;NR,2023-12-16,active
405221,TP-Link,TP-Link X-37,router,Embedded Linux,GSM;WCDMA;LTE;NR,2021-12-21,active
109576,Vivo,Vivo X-23,smartphone,Android,GSM;WCDMA;LTE;NR,2021-07-14,active
812449,Huawei,Huawei X-22,router,HarmonyOS,GSM;WCDMA;LTE,2023-03-02,active
223047,Sierra Wireless,Sierra Wireless X-85,iot,Embedded Linux,GSM;WCDMA;NR,2021-11-24,active
523618,Samsung,Samsung X-40,smartphone,Android,GSM;WCDMA;LTE,2022-12-20,active
280865,Huawei,Huawei X-98,tablet,HarmonyOS,GSM;WCDMA;LTE;NR,2025-11-03,active
915509,Realme,Realme X-58,smartphone,Android,GSM;WCDMA;LTE,2025-08-12,active
225829,Samsung,Samsung X-72,smartphone,Android,GSM;WCDMA;LTE;NR,2024-04-01,active
715357,Vivo,Vivo X-71,smartphone,Android,GSM;WCDMA;LTE,2025-02-26,active
721678,Oppo,Oppo X-92,smartphone,Android,GSM;WCDMA;LTE;NR,2022-10-05,active
204271,Realme,Realme X-78,smartphone,Android,GSM;WCDMA;LTE,2025-01-13,active
683071,ZTE,ZTE X-18,router,Embedded Linux,GSM;WCDMA;LTE;NR,2024-09-23,active
958602,Apple,iPad Mini 6,tablet,iOS,GSM;WCDMA;LTE;NR,2021-10-23,active
288678,Oppo,Oppo X-50,smartphone,Android,GSM;WCDMA;LTE,2021-10-07,active
784343,Vivo,Vivo X-42,smartphone,Android,GSM;WCDMA;LTE;NR,2020-02-04,active
630734,Vivo,Vivo X-31,smartphone,Android,GSM;WCDMA;LTE;NR,2025-01-08,active
415201,Vivo,Vivo X-47,smartphone,Android,GSM;WCDMA;LTE;NR,2023-03-19,active
614266,Lenovo,Lenovo X-87,tablet,Android,GSM;WCDMA;LTE;NR,2021-12-04,active
794804,TP-Link,TP-Link X-14,router,Embedded Linux,GSM;WCDMA;LTE,2022-04-05,active
731394,Vivo,Vivo X-55,smartphone,Android,GSM;WCDMA;LTE,2025-10-14,active
177971,Xiaomi,Xiaomi X-58,smartphone,Android,GSM;WCDMA;LTE;NR,2021-07-15,active
187298,Telit,Telit X-98,iot,RTOS,GSM;WCDMA,2021-02-21,active
868265,Realme,Realme X-99,smartphone,Android,GSM;WCDMA;LTE;NR,2025-06-19,active
789247,Samsung,Samsung X-63,tablet,Android,GSM;WCDMA;LTE;NR,2022-07-13,active
127168,SimCom,SimCom X-19,iot,RTOS,GSM;WCDMA,2024-02-22,active
675006,Xiaomi,Xiaomi X-91,smartphone,Android,GSM;WCDMA;LTE,2022-05-05,active
936865,Samsung,Samsung X-22,smartphone,Android,GSM;WCDMA;LTE,2021-07-04,active
920755,SimCom,SimCom X-77,iot,RTOS,GSM;WCDMA;NR,2022-10-27,active
945989,Vivo,Vivo X-54,smartphone,Android,GSM;WCDMA;LTE;NR,2022-09-09,active
736975,Samsung,Samsung X-31,smartphone,Android,GSM;WCDMA;LTE,2023-03-12,active
945241,Huawei,Huawei X-71,tablet,HarmonyOS,GSM;WCDMA;LTE;NR,2022-01-22,active
638512,Samsung,Samsung X-28,tablet,Android,GSM;WCDMA;LTE,2025-05-02,active
860657,Lenovo,Lenovo X-41,tablet,Android,GSM;WCDMA;LTE;NR,2023-12-15,active
291999,Xiaomi,Xiaomi X-69,smartphone,Android,GSM;WCDMA;LTE;NR,2022-07-17,active
853367,TP-Link,TP-Link X-49,router,Embedded Linux,GSM;WCDMA;LTE;NR,2020-05-14,active
908010,Samsung,Samsung X-91,smartphone,Android,GSM;WCDMA;LTE,2025-04-03,active
273133,Samsung,Samsung X-46,smartphone,Android,GSM;WCDMA;LTE;NR,2023-01-14,active
809920,Realme,Realme X-27,smartphone,Android,GSM;WCDMA;LTE;NR,2024-11-22,active
658271,Huawei,Huawei X-11,tablet,HarmonyOS,GSM;WCDMA;LTE;NR,2025-01-23,active
545622,Lenovo,Lenovo X-41,tablet,Android,GSM;WCDMA;LTE;NR,2025-09-22,active
738785,Oppo,Oppo X-31,smartphone,Android,GSM;WCDMA;LTE;NR,2024-04-06,active
178771,Apple,iPhone 15,smartphone,iOS,GSM;WCDMA;LTE,2020-07-16,active
497509,Samsung,Samsung X-53,smartphone,Android,GSM;WCDMA;LTE;NR,2021-09-28,active
903643,Netgear,Netgear X-48,router,Embedded Linux,GSM;WCDMA;LTE;NR,2022-04-01,active
873876,Huawei,Huawei X-37,tablet,HarmonyOS,GSM;WCDMA;LTE;NR,2025-09-27,active
137150,Telit,Telit X-17,iot,RTOS,GSM;WCDMA,2024-08-11,active
412843,Samsung,Samsung X-54,smartphone,Android,GSM;WCDMA;LTE;NR,2021-07-12,active
109294,Oppo,Oppo X-35,smartphone,Android,GSM;WCDMA;LTE,2024-03-14,active
229858,Quectel,Quectel X-29,iot,RTOS,GSM;WCDMA;NR,2022-04-16,active
514563,Xiaomi,Xiaomi X-64,smartphone,Android,GSM;WCDMA;LTE;NR,2024-05-04,active
559876,Huawei,Huawei X-30,tablet,HarmonyOS,GSM;WCDMA;LTE,2025-07-01,active
